|resultCount|results
40|106|{'wrapperType': 'track', 'kind': 'song', 'artistId': 7420827, 'collectionId': 1451626902, 'trackId': 1451626915, 'artistName': 'Ludovico Einaudi', 'collectionName': 'Seven Days Walking: Day 1', 'trackName': 'Day 1: Matches', 'collectionCensoredName': 'Seven Days Walking: Day 1', 'trackCensoredName': 'Day 1: Matches', 'artistViewUrl': 'https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4', 'collectionViewUrl': 'https://music.apple.com/us/album/day-1-matches/1451626902?i=1451626915&uo=4', 'trackViewUrl': 'https://music.apple.com/us/album/day-1-matches/1451626902?i=1451626915&uo=4', 'previewUrl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/47/c4/3b/47c43b4f-c448-07cc-57af-21e107fe1985/mzaf_15475714735640995734.plus.aac.p.m4a', 'artworkUrl30': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/0f/c2/ed/0fc2ede6-21a2-f027-4897-d2b0421511d6/19UMGIM03423.rgb.jpg/30x30bb.jpg', 'artworkUrl60': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/0f/c2/ed/0fc2ede6-21a2-f027-4897-d2b0421511d6/19UMGIM03423.rgb.jpg/60x60bb.jpg', 'artworkUrl100': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/0f/c2/ed/0fc2ede6-21a2-f027-4897-d2b0421511d6/19UMGIM03423.rgb.jpg/100x100bb.jpg', 'collectionPrice': 11.99, 'trackPrice': 1.29, 'releaseDate': '2019-03-15T12:00:00Z', 'collectionExplicitness': 'notExplicit', 'trackExplicitness': 'notExplicit', 'discCount': 1, 'discNumber': 1, 'trackCount': 11, 'trackNumber': 4, 'trackTimeMillis': 174309, 'country': 'USA', 'currency': 'USD', 'primaryGenreName': 'Classical', 'isStreamable': True}
41|106|{'wrapperType': 'track', 'kind': 'song', 'artistId': 7420827, 'collectionId': 1452504769, 'trackId': 1452505137, 'artistName': 'Ludovico Einaudi', 'collectionName': 'Divenire', 'trackName': 'Ascolta', 'collectionCensoredName': 'Divenire', 'trackCensoredName': 'Ascolta', 'artistViewUrl': 'https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4', 'collectionViewUrl': 'https://music.apple.com/us/album/ascolta/1452504769?i=1452505137&uo=4', 'trackViewUrl': 'https://music.apple.com/us/album/ascolta/1452504769?i=1452505137&uo=4', 'previewUrl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/fa/8d/88/fa8d88c0-b6e3-a923-6671-6332161b84e1/mzaf_13091678559823505328.plus.aac.p.m4a', 'artworkUrl30': 'https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/30x30bb.jpg', 'artworkUrl60': 'https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/60x60bb.jpg', 'artworkUrl100': 'https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/100x100bb.jpg', 'collectionPrice': 9.99, 'trackPrice': 1.29, 'releaseDate': '2006-01-01T12:00:00Z', 'collectionExplicitness': 'notExplicit', 'trackExplicitness': 'notExplicit', 'discCount': 1, 'discNumber': 1, 'trackCount': 12, 'trackNumber': 10, 'trackTimeMillis': 288733, 'country': 'USA', 'currency': 'USD', 'primaryGenreName': 'Classical', 'isStreamable': True}
42|106|{'wrapperType': 'track', 'kind': 'song', 'artistId': 7420827, 'collectionId': 1452504769, 'trackId': 1452505153, 'artistName': 'Ludovico Einaudi', 'collectionName': 'Divenire', 'trackName': 'Svanire', 'collectionCensoredName': 'Divenire', 'trackCensoredName': 'Svanire', 'artistViewUrl': 'https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4', 'collectionViewUrl': 'https://music.apple.com/us/album/svanire/1452504769?i=1452505153&uo=4', 'trackViewUrl': 'https://music.apple.com/us/album/svanire/1452504769?i=1452505153&uo=4', 'previewUrl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/02/23/6b/02236b89-3299-26e9-166d-0298e3ed3f4c/mzaf_8566214841848162030.plus.aac.p.m4a', 'artworkUrl30': 'https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/30x30bb.jpg', 'artworkUrl60': 'https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/60x60bb.jpg', 'artworkUrl100': 'https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/100x100bb.jpg', 'collectionPrice': 9.99, 'trackPrice': 1.29, 'releaseDate': '2006-01-01T12:00:00Z', 'collectionExplicitness': 'notExplicit', 'trackExplicitness': 'notExplicit', 'discCount': 1, 'discNumber': 1, 'trackCount': 12, 'trackNumber': 12, 'trackTimeMillis': 448560, 'country': 'USA', 'currency': 'USD', 'primaryGenreName': 'Classical', 'isStreamable': True}
43|106|{'wrapperType': 'track', 'kind': 'song', 'artistId': 7420827, 'collectionId': 1452504769, 'trackId': 1452505058, 'artistName': 'Ludovico Einaudi', 'collectionName': 'Divenire', 'trackName': 'Oltremare', 'collectionCensoredName': 'Divenire', 'trackCensoredName': 'Oltremare', 'artistViewUrl': 'https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4', 'collectionViewUrl': 'https://music.apple.com/us/album/oltremare/1452504769?i=1452505058&uo=4', 'trackViewUrl': 'https://music.apple.com/us/album/oltremare/1452504769?i=1452505058&uo=4', 'previewUrl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/e7/93/4f/e7934f8d-40e7-5d88-746f-97b987f04c2a/mzaf_17596911834035730994.plus.aac.p.m4a', 'artworkUrl30': 'https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/30x30bb.jpg', 'artworkUrl60': 'https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/60x60bb.jpg', 'artworkUrl100': 'https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/100x100bb.jpg', 'collectionPrice': 9.99, 'trackPrice': -1.0, 'releaseDate': '2006-01-01T12:00:00Z', 'collectionExplicitness': 'notExplicit', 'trackExplicitness': 'notExplicit', 'discCount': 1, 'discNumber': 1, 'trackCount': 12, 'trackNumber': 7, 'trackTimeMillis': 660000, 'country': 'USA', 'currency': 'USD', 'primaryGenreName': 'Classical', 'isStreamable': True}
44|106|{'wrapperType': 'track', 'kind': 'song', 'artistId': 7420827, 'collectionId': 1452504769, 'trackId': 1452504885, 'artistName': 'Ludovico Einaudi', 'collectionName': 'Divenire', 'trackName': 'Andare', 'collectionCensoredName': 'Divenire', 'trackCensoredName': 'Andare', 'artistViewUrl': 'https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4', 'collectionViewUrl': 'https://music.apple.com/us/album/andare/1452504769?i=1452504885&uo=4', 'trackViewUrl': 'https://music.apple.com/us/album/andare/1452504769?i=1452504885&uo=4', 'previewUrl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/a8/a4/2d/a8a42d8a-dae6-0517-aa84-2d33646fb05b/mzaf_9354279809877533299.plus.aac.p.m4a', 'artworkUrl30': 'https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/30x30bb.jpg', 'artworkUrl60': 'https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/60x60bb.jpg', 'artworkUrl100': 'https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/100x100bb.jpg', 'collectionPrice': 9.99, 'trackPrice': 1.29, 'releaseDate': '2006-01-01T12:00:00Z', 'collectionExplicitness': 'notExplicit', 'trackExplicitness': 'notExplicit', 'discCount': 1, 'discNumber': 1, 'trackCount': 12, 'trackNumber': 4, 'trackTimeMillis': 417733, 'country': 'USA', 'currency': 'USD', 'primaryGenreName': 'Classical', 'isStreamable': True}
45|106|{'wrapperType': 'track', 'kind': 'song', 'artistId': 7420827, 'collectionId': 1452504769, 'trackId': 1452504889, 'artistName': 'Ludovico Einaudi', 'collectionName': 'Divenire', 'trackName': 'Rose', 'collectionCensoredName': 'Divenire', 'trackCensoredName': 'Rose', 'artistViewUrl': 'https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4', 'collectionViewUrl': 'https://music.apple.com/us/album/rose/1452504769?i=1452504889&uo=4', 'trackViewUrl': 'https://music.apple.com/us/album/rose/1452504769?i=1452504889&uo=4', 'previewUrl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/56/0b/5b/560b5b5c-666f-5010-7a2b-930fd4375cfa/mzaf_3789092796465891586.plus.aac.p.m4a', 'artworkUrl30': 'https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/30x30bb.jpg', 'artworkUrl60': 'https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/60x60bb.jpg', 'artworkUrl100': 'https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/100x100bb.jpg', 'collectionPrice': 9.99, 'trackPrice': 1.29, 'releaseDate': '2006-01-01T12:00:00Z', 'collectionExplicitness': 'notExplicit', 'trackExplicitness': 'notExplicit', 'discCount': 1, 'discNumber': 1, 'trackCount': 12, 'trackNumber': 5, 'trackTimeMillis': 256227, 'country': 'USA', 'currency': 'USD', 'primaryGenreName': 'Classical', 'isStreamable': True}
46|106|"{'wrapperType': 'track', 'kind': 'song', 'artistId': 470914927, 'collectionId': 1524493579, 'trackId': 1524495056, 'artistName': 'Greta Svabo Bech & Ludovico Einaudi', 'collectionName': 'Undiscovered', 'trackName': 'Circles (based on Ludovico Einaudi ""Experience"")', 'collectionCensoredName': 'Undiscovered', 'trackCensoredName': 'Circles (based on Ludovico Einaudi ""Experience"") [Remastered 2020]', 'collectionArtistId': 7420827, 'collectionArtistName': 'Ludovico Einaudi', 'collectionArtistViewUrl': 'https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4', 'artistViewUrl': 'https://music.apple.com/us/artist/greta-svabo-bech/470914927?uo=4', 'collectionViewUrl': 'https://music.apple.com/us/album/circles-based-on-ludovico-einaudi-experience-remastered/1524493579?i=1524495056&uo=4', 'trackViewUrl': 'https://music.apple.com/us/album/circles-based-on-ludovico-einaudi-experience-remastered/1524493579?i=1524495056&uo=4', 'previewUrl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/67/2a/02/672a02e5-adea-a4a5-4875-5e4bab8b4e44/mzaf_13121239374695609387.plus.aac.p.m4a', 'artworkUrl30': 'https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/2b/6c/28/2b6c28c7-b568-f578-14c1-6db9cd9f10b4/20UMGIM51140.rgb.jpg/30x30bb.jpg', 'artworkUrl60': 'https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/2b/6c/28/2b6c28c7-b568-f578-14c1-6db9cd9f10b4/20UMGIM51140.rgb.jpg/60x60bb.jpg', 'artworkUrl100': 'https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/2b/6c/28/2b6c28c7-b568-f578-14c1-6db9cd9f10b4/20UMGIM51140.rgb.jpg/100x100bb.jpg', 'collectionPrice': 13.99, 'trackPrice': 1.29, 'releaseDate': '2013-01-01T12:00:00Z', 'collectionExplicitness': 'notExplicit', 'trackExplicitness': 'notExplicit', 'discCount': 1, 'discNumber': 1, 'trackCount': 20, 'trackNumber': 18, 'trackTimeMillis': 237907, 'country': 'USA', 'currency': 'USD', 'primaryGenreName': 'Pop', 'isStreamable': True}"
47|106|{'wrapperType': 'track', 'kind': 'song', 'artistId': 7420827, 'collectionId': 1452504769, 'trackId': 1452505065, 'artistName': 'Ludovico Einaudi', 'collectionName': 'Divenire', 'trackName': 'Origine Nascosta', 'collectionCensoredName': 'Divenire', 'trackCensoredName': 'Origine Nascosta', 'artistViewUrl': 'https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4', 'collectionViewUrl': 'https://music.apple.com/us/album/origine-nascosta/1452504769?i=1452505065&uo=4', 'trackViewUrl': 'https://music.apple.com/us/album/origine-nascosta/1452504769?i=1452505065&uo=4', 'previewUrl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/cd/75/2d/cd752d40-dae0-d3a6-66f6-f54e38367a70/mzaf_2995569763989734292.plus.aac.p.m4a', 'artworkUrl30': 'https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/30x30bb.jpg', 'artworkUrl60': 'https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/60x60bb.jpg', 'artworkUrl100': 'https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/100x100bb.jpg', 'collectionPrice': 9.99, 'trackPrice': 1.29, 'releaseDate': '2006-01-01T12:00:00Z', 'collectionExplicitness': 'notExplicit', 'trackExplicitness': 'notExplicit', 'discCount': 1, 'discNumber': 1, 'trackCount': 12, 'trackNumber': 8, 'trackTimeMillis': 191907, 'country': 'USA', 'currency': 'USD', 'primaryGenreName': 'Classical', 'isStreamable': True}
48|106|{'wrapperType': 'track', 'kind': 'song', 'artistId': 7420827, 'collectionId': 1440762051, 'trackId': 1440762064, 'artistName': 'Ludovico Einaudi & Marco Decimo', 'collectionName': 'Una Mattina', 'trackName': 'Resta Con Me', 'collectionCensoredName': 'Una Mattina', 'trackCensoredName': 'Resta Con Me', 'collectionArtistName': 'Ludovico Einaudi', 'artistViewUrl': 'https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4', 'collectionViewUrl': 'https://music.apple.com/us/album/resta-con-me/1440762051?i=1440762064&uo=4', 'trackViewUrl': 'https://music.apple.com/us/album/resta-con-me/1440762051?i=1440762064&uo=4', 'previewUrl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/49/09/ae/4909ae3a-1b2b-315a-d918-386de96bff3c/mzaf_10674839519050561301.plus.aac.p.m4a', 'artworkUrl30': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/ea/44/86/ea448600-257f-670f-7f06-332e02b42abc/06UMGIM59381.rgb.jpg/30x30bb.jpg', 'artworkUrl60': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/ea/44/86/ea448600-257f-670f-7f06-332e02b42abc/06UMGIM59381.rgb.jpg/60x60bb.jpg', 'artworkUrl100': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/ea/44/86/ea448600-257f-670f-7f06-332e02b42abc/06UMGIM59381.rgb.jpg/100x100bb.jpg', 'collectionPrice': 11.99, 'trackPrice': 1.29, 'releaseDate': '2004-01-01T12:00:00Z', 'collectionExplicitness': 'notExplicit', 'trackExplicitness': 'notExplicit', 'discCount': 1, 'discNumber': 1, 'trackCount': 13, 'trackNumber': 3, 'trackTimeMillis': 295760, 'country': 'USA', 'currency': 'USD', 'primaryGenreName': 'Classical', 'isStreamable': True}
49|106|{'wrapperType': 'track', 'kind': 'song', 'artistId': 7420827, 'collectionId': 1440749051, 'trackId': 1440749364, 'artistName': 'Ludovico Einaudi', 'collectionName': 'Islands - Essential Einaudi', 'trackName': 'Le onde', 'collectionCensoredName': 'Islands - Essential Einaudi', 'trackCensoredName': 'Le onde', 'artistViewUrl': 'https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4', 'collectionViewUrl': 'https://music.apple.com/us/album/le-onde/1440749051?i=1440749364&uo=4', 'trackViewUrl': 'https://music.apple.com/us/album/le-onde/1440749051?i=1440749364&uo=4', 'previewUrl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/b6/99/a0/b699a098-e488-9988-af0d-0ff27592fd97/mzaf_17081073710225741392.plus.aac.p.m4a', 'artworkUrl30': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/30x30bb.jpg', 'artworkUrl60': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/60x60bb.jpg', 'artworkUrl100': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/100x100bb.jpg', 'collectionPrice': 11.99, 'trackPrice': 1.29, 'releaseDate': '2011-01-01T12:00:00Z', 'collectionExplicitness': 'notExplicit', 'trackExplicitness': 'notExplicit', 'discCount': 1, 'discNumber': 1, 'trackCount': 27, 'trackNumber': 3, 'trackTimeMillis': 336132, 'country': 'USA', 'currency': 'USD', 'primaryGenreName': 'Classical', 'isStreamable': True}
50|106|{'wrapperType': 'track', 'kind': 'song', 'artistId': 7420827, 'collectionId': 1167529239, 'trackId': 1167529479, 'artistName': 'Ludovico Einaudi', 'collectionName': 'Elegy for the Arctic - Single', 'trackName': 'Elegy for the Arctic', 'collectionCensoredName': 'Elegy for the Arctic - Single', 'trackCensoredName': 'Elegy for the Arctic', 'artistViewUrl': 'https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4', 'collectionViewUrl': 'https://music.apple.com/us/album/elegy-for-the-arctic/1167529239?i=1167529479&uo=4', 'trackViewUrl': 'https://music.apple.com/us/album/elegy-for-the-arctic/1167529239?i=1167529479&uo=4', 'previewUrl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/a3/c3/5b/a3c35bd0-fddb-44a8-c373-7f8fe6a0241c/mzaf_1239382769974642422.plus.aac.p.m4a', 'artworkUrl30': 'https://is1-ssl.mzstatic.com/image/thumb/Music71/v4/99/6e/f7/996ef755-5c5d-dac4-530f-394780e8aaf1/Cover.DEF.Elegy_For_The_Arctic.jpg/30x30bb.jpg', 'artworkUrl60': 'https://is1-ssl.mzstatic.com/image/thumb/Music71/v4/99/6e/f7/996ef755-5c5d-dac4-530f-394780e8aaf1/Cover.DEF.Elegy_For_The_Arctic.jpg/60x60bb.jpg', 'artworkUrl100': 'https://is1-ssl.mzstatic.com/image/thumb/Music71/v4/99/6e/f7/996ef755-5c5d-dac4-530f-394780e8aaf1/Cover.DEF.Elegy_For_The_Arctic.jpg/100x100bb.jpg', 'collectionPrice': 1.29, 'trackPrice': 1.29, 'releaseDate': '2016-10-23T12:00:00Z', 'collectionExplicitness': 'notExplicit', 'trackExplicitness': 'notExplicit', 'discCount': 1, 'discNumber': 1, 'trackCount': 1, 'trackNumber': 1, 'trackTimeMillis': 158560, 'country': 'USA', 'currency': 'USD', 'primaryGenreName': 'Classical', 'isStreamable': True}
51|106|{'wrapperType': 'track', 'kind': 'song', 'artistId': 7420827, 'collectionId': 1452504769, 'trackId': 1452504881, 'artistName': 'Ludovico Einaudi', 'collectionName': 'Divenire', 'trackName': 'Monday', 'collectionCensoredName': 'Divenire', 'trackCensoredName': 'Monday', 'artistViewUrl': 'https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4', 'collectionViewUrl': 'https://music.apple.com/us/album/monday/1452504769?i=1452504881&uo=4', 'trackViewUrl': 'https://music.apple.com/us/album/monday/1452504769?i=1452504881&uo=4', 'previewUrl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/a8/ec/2a/a8ec2a29-8339-0c2e-6bb3-68b3db1f5f84/mzaf_10419342193541152843.plus.aac.p.m4a', 'artworkUrl30': 'https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/30x30bb.jpg', 'artworkUrl60': 'https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/60x60bb.jpg', 'artworkUrl100': 'https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/100x100bb.jpg', 'collectionPrice': 9.99, 'trackPrice': 1.29, 'releaseDate': '2006-01-01T12:00:00Z', 'collectionExplicitness': 'notExplicit', 'trackExplicitness': 'notExplicit', 'discCount': 1, 'discNumber': 1, 'trackCount': 12, 'trackNumber': 3, 'trackTimeMillis': 355000, 'country': 'USA', 'currency': 'USD', 'primaryGenreName': 'Classical', 'isStreamable': True}
52|106|{'wrapperType': 'track', 'kind': 'song', 'artistId': 7420827, 'collectionId': 1452504769, 'trackId': 1452505144, 'artistName': 'Ludovico Einaudi', 'collectionName': 'Divenire', 'trackName': 'Ritornare', 'collectionCensoredName': 'Divenire', 'trackCensoredName': 'Ritornare', 'artistViewUrl': 'https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4', 'collectionViewUrl': 'https://music.apple.com/us/album/ritornare/1452504769?i=1452505144&uo=4', 'trackViewUrl': 'https://music.apple.com/us/album/ritornare/1452504769?i=1452505144&uo=4', 'previewUrl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/cf/d4/40/cfd44034-c33f-6da8-b540-7db66626e9d8/mzaf_7306842903330600866.plus.aac.p.m4a', 'artworkUrl30': 'https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/30x30bb.jpg', 'artworkUrl60': 'https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/60x60bb.jpg', 'artworkUrl100': 'https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/100x100bb.jpg', 'collectionPrice': 9.99, 'trackPrice': 1.29, 'releaseDate': '2006-01-01T12:00:00Z', 'collectionExplicitness': 'notExplicit', 'trackExplicitness': 'notExplicit', 'discCount': 1, 'discNumber': 1, 'trackCount': 12, 'trackNumber': 11, 'trackTimeMillis': 532000, 'country': 'USA', 'currency': 'USD', 'primaryGenreName': 'Classical', 'isStreamable': True}
53|106|{'wrapperType': 'track', 'kind': 'song', 'artistId': 7420827, 'collectionId': 1440749051, 'trackId': 1440749909, 'artistName': 'Ludovico Einaudi', 'collectionName': 'Islands - Essential Einaudi', 'trackName': 'Primavera', 'collectionCensoredName': 'Islands - Essential Einaudi', 'trackCensoredName': 'Primavera', 'artistViewUrl': 'https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4', 'collectionViewUrl': 'https://music.apple.com/us/album/primavera/1440749051?i=1440749909&uo=4', 'trackViewUrl': 'https://music.apple.com/us/album/primavera/1440749051?i=1440749909&uo=4', 'previewUrl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/c3/4d/e6/c34de6a9-2dc9-d15d-8885-702bc367b63b/mzaf_2313701400977068426.plus.aac.p.m4a', 'artworkUrl30': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/30x30bb.jpg', 'artworkUrl60': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/60x60bb.jpg', 'artworkUrl100': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/100x100bb.jpg', 'collectionPrice': 11.99, 'trackPrice': 1.29, 'releaseDate': '2006-01-01T12:00:00Z', 'collectionExplicitness': 'notExplicit', 'trackExplicitness': 'notExplicit', 'discCount': 1, 'discNumber': 1, 'trackCount': 27, 'trackNumber': 10, 'trackTimeMillis': 443733, 'country': 'USA', 'currency': 'USD', 'primaryGenreName': 'Classical', 'isStreamable': True}
54|106|{'wrapperType': 'track', 'kind': 'song', 'artistId': 7420827, 'collectionId': 1526309069, 'trackId': 1526309558, 'artistName': 'Ludovico Einaudi', 'collectionName': 'I Giorni', 'trackName': 'I Giorni', 'collectionCensoredName': 'I Giorni', 'trackCensoredName': 'I Giorni', 'artistViewUrl': 'https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4', 'collectionViewUrl': 'https://music.apple.com/us/album/i-giorni/1526309069?i=1526309558&uo=4', 'trackViewUrl': 'https://music.apple.com/us/album/i-giorni/1526309069?i=1526309558&uo=4', 'previewUrl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/f9/37/95/f9379545-e785-7994-be2a-b6707b74fafb/mzaf_3411623699689942794.plus.aac.p.m4a', 'artworkUrl30': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/15/2f/57/152f5799-ce9f-a0be-b969-3aadcf56f476/20UMGIM59829.rgb.jpg/30x30bb.jpg', 'artworkUrl60': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/15/2f/57/152f5799-ce9f-a0be-b969-3aadcf56f476/20UMGIM59829.rgb.jpg/60x60bb.jpg', 'artworkUrl100': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/15/2f/57/152f5799-ce9f-a0be-b969-3aadcf56f476/20UMGIM59829.rgb.jpg/100x100bb.jpg', 'collectionPrice': 9.99, 'trackPrice': 1.29, 'releaseDate': '2001-11-09T12:00:00Z', 'collectionExplicitness': 'notExplicit', 'trackExplicitness': 'notExplicit', 'discCount': 1, 'discNumber': 1, 'trackCount': 14, 'trackNumber': 6, 'trackTimeMillis': 359213, 'country': 'USA', 'currency': 'USD', 'primaryGenreName': 'Classical', 'isStreamable': True}
